"","Category","Operating.Name","city","Zip","Street","Address","lat","long"
"139","RETAIL STORE (FOOD)","HUDSON'S BAY","TORONTO, ON","M5C 2L7","YONGE ST","176 YONGE ST,TORONTO, ON,M5C 2L7",43.6516516,-79.3807192
"140","RETAIL STORE (FOOD)","JENNY'S CONVENIENCE","TORONTO, ON","M5A 3A1","PARLIAMENT ST","401 PARLIAMENT ST,TORONTO, ON,M5A 3A1",43.6621099,-79.3668763
"141","RETAIL STORE (FOOD)","MARHABA SUPERMARKET","TORONTO, ON","M5A 2Z7","PARLIAMENT ST","324 PARLIAMENT ST,TORONTO, ON,M5A 2Z7",43.6596823,-79.3662914
"142","RETAIL STORE (FOOD)","INTERNATIONAL NEWS","TORONTO, ON","M5J 2Y5","QUEENS QUAY W","208 QUEENS QUAY W,TORONTO, ON,M5J 2Y5",43.6399699,-79.3812666
"143","RETAIL STORE (FOOD)","HONEY WORLD","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735
"144","RETAIL STORE (FOOD)","ALEX FARM PRODUCTS","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735
"145","RETAIL STORE (FOOD)","TORONTO METROPOLITAN UNIVERSITY","TORONTO, ON","M5G 2C3","DUNDAS ST W","55 DUNDAS ST W,TORONTO, ON,M5G 2C3",43.65574659375,-79.3831603125
"146","RETAIL STORE (FOOD)","HARBOUR FRONT FOODS","TORONTO, ON","M5E 1C2","FRONT ST E","95 FRONT ST E,TORONTO, ON,M5E 1C2",43.6491228,-79.3718086
"147","RETAIL STORE (FOOD)","DINO'S NOFRILLS","TORONTO, ON","M5M 3Z3","AVENUE RD","1811 AVENUE RD,TORONTO, ON,M5M 3Z3",43.7306855,-79.4185715354546
"148","RETAIL STORE (FOOD)","THE GREEN POST","TORONTO, ON","M5T 2L4","AUGUSTA AVE","221 AUGUSTA AVE,TORONTO, ON,M5T 2L4",43.6542741526316,-79.4017468
"149","RETAIL STORE (FOOD)","GATEWAY NEWSTANDS","TORONTO, ON","M5X 1C9","KING ST W","100 KING ST W,TORONTO, ON,M5X 1C9",43.6487681,-79.3816917928303
"150","RETAIL STORE (FOOD)","EVE'S TEMPTATIONS","TORONTO, ON","M5E 1C2","FRONT ST E","95 FRONT ST E,TORONTO, ON,M5E 1C2",43.6491228,-79.3718086
"151","RETAIL STORE (FOOD)","DAI KUANG WAH HERB MARKET","TORONTO, ON","M5T 3A5","SPADINA AVE","280 SPADINA AVE,TORONTO, ON,M5T 3A5",43.6526523,-79.3985239
"152","RETAIL STORE (FOOD)","METRO #062","TORONTO, ON","M5E 1T4","FRONT ST E","80 FRONT ST E,TORONTO, ON,M5E 1T4",43.649526,-79.3724807
"153","RETAIL STORE (FOOD)","METRO #063","TORONTO, ON","M5B 2H4","YONGE ST","444 YONGE ST,TORONTO, ON,M5B 2H4",43.66056235,-79.3834490593208
"154","RETAIL STORE (FOOD)","CROSSTOWN MART","TORONTO, ON","M5N 1B4","EGLINTON AVE W","524 EGLINTON AVE W,TORONTO, ON,M5N 1B4",43.7035589,-79.4140778
"155","RETAIL STORE (FOOD)","HOMESENSE STORE (#71)","TORONTO, ON","M5B 1M4","YONGE ST","195 YONGE ST,TORONTO, ON,M5B 1M4",43.6531966,-79.3794568
"156","RETAIL STORE (FOOD)","WINNERS (STORE#339)","TORONTO, ON","M5B 2H4","YONGE ST","444 YONGE ST,TORONTO, ON,M5B 2H4",43.66056235,-79.3834490593208
"157","RETAIL STORE (FOOD)","WINNERS / HOMESENSE (STORE#379)","TORONTO, ON","M5S 2W7","BLOOR ST W","110 BLOOR ST W,TORONTO, ON,M5S 2W7",43.6696732,-79.392085
"158","RETAIL STORE (FOOD)","WINNERS (STORE #399)","TORONTO, ON","M5E 1B3","FRONT ST E","35-45 FRONT ST E,TORONTO, ON,M5E 1B3",43.649504,-79.3713445
"159","RETAIL STORE (FOOD)","THE CANADIAN NATURALIST","TORONTO, ON","M5B 2H1","YONGE ST","220 YONGE ST,TORONTO, ON,M5B 2H1",43.6541457,-79.3807927664679
"160","RETAIL STORE (FOOD)","WINNERS (STORE #390)","TORONTO, ON","M5H 3Y2","KING ST W","40 KING ST W,TORONTO, ON,M5H 3Y2",43.64949675,-79.3795651438561
"161","RETAIL STORE (FOOD)","LONGO'S","TORONTO, ON","M5G 1P7","ELIZABETH ST","111 ELIZABETH ST,TORONTO, ON,M5G 1P7",43.6550352,-79.3847446988724
"162","RETAIL STORE (FOOD)","GLOBAL CHEESE SHOPPE","TORONTO, ON","M5T 2K1","KENSINGTON AVE","74-76 KENSINGTON AVE,TORONTO, ON,M5T 2K1",43.6534465,-79.4002002
"163","RETAIL STORE (FOOD)","BEST BUY","TORONTO, ON","M5G 2C3","DUNDAS ST W","65 DUNDAS ST W,TORONTO, ON,M5G 2C3",43.6556543,-79.3832132
"164","RETAIL STORE (FOOD)","INTERNATIONAL NEWS","TORONTO, ON","M5J 2Z1","YORK ST","25 YORK ST,TORONTO, ON,M5J 2Z1",43.6434729,-79.3809208154655
"165","RETAIL STORE (FOOD)","PHIPPS DESSERTS","TORONTO, ON","M3B 2M5","LESLIE ST","1875 LESLIE ST,TORONTO, ON,M3B 2M5",43.7562926,-79.3591239
"166","RETAIL STORE (FOOD)","SAM'S FOOD STORE","TORONTO, ON","M5T 1S2","COLLEGE ST","339 COLLEGE ST,TORONTO, ON,M5T 1S2",43.6573049,-79.4026045
"167","RETAIL STORE (FOOD)","BOOSTER JUICE","TORONTO, ON","M5J 2V5","YORK ST","25 YORK ST,TORONTO, ON,M5J 2V5",43.64337215,-79.3812452198061
"168","RETAIL STORE (FOOD)","LONGO BROTHERS FRUIT MARKETS INC","TORONTO, ON","M5J 0A3","YORK ST","15 YORK ST,TORONTO, ON,M5J 0A3",43.6424718,-79.380761
"169","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M5K 1A1","WELLINGTON ST W","66 WELLINGTON ST W,TORONTO, ON,M5K 1A1",43.6472606,-79.3814529
"170","RETAIL STORE (FOOD)","Y&Z CONVENIENCE STORE","TORONTO, ON","M5C 2T6","ADELAIDE ST E","20 ADELAIDE ST E,TORONTO, ON,M5C 2T6",43.6507743,-79.3774171
"171","RETAIL STORE (FOOD)","MANOTAS ORGANICS AND FINE FOODS","TORONTO, ON","M5E 1C3","FRONT ST E","91 FRONT ST E,TORONTO, ON,M5E 1C3",43.6490998,-79.3718809
"172","RETAIL STORE (FOOD)","AXIS AUGUSTA CENTRAL PHARMACY","TORONTO, ON","M5T 1S6","COLLEGE ST","360 COLLEGE ST,TORONTO, ON,M5T 1S6",43.65737455,-79.4044313076212
"173","RETAIL STORE (FOOD)","UNIVERSITY OF TORONTO BOOKSTORE","TORONTO, ON","M5T 3A1","COLLEGE ST","214 COLLEGE ST,TORONTO, ON,M5T 3A1",43.6588244,-79.3969597
"174","RETAIL STORE (FOOD)","SOUP NUTSY CANADA","TORONTO, ON","M5H 1T1","ADELAIDE ST W","120 ADELAIDE ST W,TORONTO, ON,M5H 1T1",43.6498399,-79.3829534
"175","RETAIL STORE (FOOD)","BASIC DOLLAR PLUS","TORONTO, ON","M5A 3A1","PARLIAMENT ST","405 PARLIAMENT ST,TORONTO, ON,M5A 3A1",43.662256,-79.366861
"176","RETAIL STORE (FOOD)","SARKAR GROCERIES","TORONTO, ON","M5A 3A1","PARLIAMENT ST","423 PARLIAMENT ST,TORONTO, ON,M5A 3A1",43.6625887,-79.3670571
"177","RETAIL STORE (FOOD)","SECOND CUP TORONTO WESTERN HOSPITAL","TORONTO, ON","M5T 2S8","BATHURST ST","399 BATHURST ST,TORONTO, ON,M5T 2S8",43.653567,-79.4054960448721
"178","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M5S 1T8","BLOOR ST W","236 BLOOR ST W,TORONTO, ON,M5S 1T8",43.6683115,-79.3968395
"179","RETAIL STORE (FOOD)","BAKERY ON THE GO","TORONTO, ON","M5R 3G2","BATHURST ST","819 BATHURST ST,TORONTO, ON,M5R 3G2",43.666291,-79.41166
"180","RETAIL STORE (FOOD)","HILTON GARDEN INN, TORONTO DOWNTOWN","TORONTO, ON","M5V 2G5","PETER ST","92 PETER ST,TORONTO, ON,M5V 2G5",43.64696975,-79.3932080515356
"181","RETAIL STORE (FOOD)","CARNICERO'S","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735
"182","RETAIL STORE (FOOD)","WINNERS #423","TORONTO, ON","M5V 2B7","QUEEN ST W","585 QUEEN ST W,TORONTO, ON,M5V 2B7",43.6474912,-79.4015723
"183","RETAIL STORE (FOOD)","LOBLAWS","TORONTO, ON","M5V 2B7","QUEEN ST W","585 QUEEN ST W,TORONTO, ON,M5V 2B7",43.6474912,-79.4015723
"184","RETAIL STORE (FOOD)","ELM BASKET","TORONTO, ON","M5G 1H1","ELM ST","23 ELM ST,TORONTO, ON,M5G 1H1",43.6574658,-79.3828019
"185","RETAIL STORE (FOOD)","T & T SUPERMARKET","TORONTO, ON","M5B 1J2","CARLTON ST","60 CARLTON ST,TORONTO, ON,M5B 1J2",43.6620397,-79.3801385
"186","RETAIL STORE (FOOD)","DOLLARAMA","TORONTO, ON","M5V 2J6","SPADINA AVE","96 SPADINA AVE,TORONTO, ON,M5V 2J6",43.6464374,-79.3958689
"187","RETAIL STORE (FOOD)","KARINE'S","TORONTO, ON","M5T 3K5","MCCAUL ST","109 MCCAUL ST,TORONTO, ON,M5T 3K5",43.6536772,-79.3908145
"188","RETAIL STORE (FOOD)","KERNALS","TORONTO, ON","M5B 2H6","YONGE ST","218 YONGE ST,TORONTO, ON,M5B 2H6",43.6538619,-79.3804695
"189","RETAIL STORE (FOOD)","TORONTO METROPOLITAN UNIVERSITY","TORONTO, ON","M5B 2K3","VICTORIA ST","350 VICTORIA ST,TORONTO, ON,M5B 2K3",43.65786895,-79.3805343410168
"190","RETAIL STORE (FOOD)","SUBWAY RESTAURANT","TORONTO, ON","M5X 1E2","KING ST W","130 KING ST W,TORONTO, ON,M5X 1E2",43.64841795,-79.3832424528398
"191","RETAIL STORE (FOOD)","KIN KIN BUBBLE TEA COMPANY","TORONTO, ON","M5G 2C2","BAY ST","595 BAY ST,TORONTO, ON,M5G 2C2",43.656009,-79.383069
"192","RETAIL STORE (FOOD)","VEDA HEALTHY INDIAN TAKEOUT","TORONTO, ON","M5S 3G4","KING'S COLLEGE RD","10 KING'S COLLEGE RD,TORONTO, ON,M5S 3G4",43.6599999,-79.3952693
"193","RETAIL STORE (FOOD)","CHAPMAN'S SPECIALTY FOODS","TORONTO, ON","M3B 2M5","LESLIE ST","1875 LESLIE ST,TORONTO, ON,M3B 2M5",43.7562926,-79.3591239
"194","RETAIL STORE (FOOD)","LOBLAWS","TORONTO, ON","M5E 1Z2","LOWER JARVIS ST","10 LOWER JARVIS ST,TORONTO, ON,M5E 1Z2",43.6438465,-79.3698452
"195","RETAIL STORE (FOOD)","LOBLAWS","TORONTO, ON","M5B 1S1","YONGE ST","3501 YONGE ST,TORONTO, ON,M5B 1S1",43.7386047,-79.4023179
"196","RETAIL STORE (FOOD)","INDIAN ROTI HOUSE","TORONTO, ON","M5J 2N8","QUEENS QUAY W","256 QUEENS QUAY W,TORONTO, ON,M5J 2N8",43.6392183333333,-79.3853623333333
"197","RETAIL STORE (FOOD)","SUN WA BOOKSTORE","TORONTO, ON","M5T 3A5","SPADINA AVE","280 SPADINA AVE,TORONTO, ON,M5T 3A5",43.6526523,-79.3985239
"198","RETAIL STORE (FOOD)","BENTO SUSHI","TORONTO, ON","M5E 1T4","FRONT ST E","80 FRONT ST E,TORONTO, ON,M5E 1T4",43.649526,-79.3724807
"199","RETAIL STORE (FOOD)","BENTO SUSHI","TORONTO, ON","M5J 0A3","YORK ST","15 YORK ST,TORONTO, ON,M5J 0A3",43.6424718,-79.380761
"200","RETAIL STORE (FOOD)","BENTO SUSHI","TORONTO, ON","M5G 1P7","ELIZABETH ST","111 ELIZABETH ST,TORONTO, ON,M5G 1P7",43.6550352,-79.3847446988724
"201","RETAIL STORE (FOOD)","CARLOS HOUSE OF SPICE","TORONTO, ON","M5T 2L6","AUGUSTA AVE","190 AUGUSTA AVE,TORONTO, ON,M5T 2L6",43.6541465,-79.4020178
"202","RETAIL STORE (FOOD)","EDIBLE ARRANGEMENTS","TORONTO, ON","M5C 1K9","ADELAIDE ST E","140 ADELAIDE ST E,TORONTO, ON,M5C 1K9",43.6517867,-79.3727306
"203","RETAIL STORE (FOOD)","THAI BRIGHT","TORONTO, ON","M5T 3K5","MCCAUL ST","109 MCCAUL ST,TORONTO, ON,M5T 3K5",43.6536772,-79.3908145
"204","RETAIL STORE (FOOD)","AREN'T WE SWEET","TORONTO, ON","M5E 1C2","FRONT ST E","95 FRONT ST E,TORONTO, ON,M5E 1C2",43.6491228,-79.3718086
"205","RETAIL STORE (FOOD)","BENTO SUSHI","TORONTO, ON","M5V 2B7","QUEEN ST W","585 QUEEN ST W,TORONTO, ON,M5V 2B7",43.6474912,-79.4015723
"206","RETAIL STORE (FOOD)","BUSY BEE KING MART","TORONTO, ON","M5V 1M9","KING ST W","677 KING ST W,TORONTO, ON,M5V 1M9",43.6436755,-79.4032587
"207","RETAIL STORE (FOOD)","FRESH HARVEST FINE FOODS","TORONTO, ON","M5N 1B4","EGLINTON AVE W","546 EGLINTON AVE W,TORONTO, ON,M5N 1B4",43.7033866,-79.4148359
"208","RETAIL STORE (FOOD)","CAVIAR DIRECT","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735
"209","RETAIL STORE (FOOD)","KIMKOS PINKBERRY","TORONTO, ON","M5J 2S1","BAY ST","161 BAY ST,TORONTO, ON,M5J 2S1",43.6469242,-79.3786575
"210","RETAIL STORE (FOOD)","KANTO BY TITA FLIPS","TORONTO, ON","M5T 2W6","DUNDAS ST W","707 DUNDAS ST W,TORONTO, ON,M5T 2W6",43.6519938,-79.4048143
"211","RETAIL STORE (FOOD)","DOLLARAMA","TORONTO, ON","M5S 1Y3","BLOOR ST W","512 BLOOR ST W,TORONTO, ON,M5S 1Y3",43.6653846,-79.4106267
"212","RETAIL STORE (FOOD)","THE EXCHANGE","TORONTO, ON","M5S 3E6","ST GEORGE ST","105 ST GEORGE ST,TORONTO, ON,M5S 3E6",43.6652923,-79.3984012435221
"213","RETAIL STORE (FOOD)","CAROUSEL BAKERY","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735
"214","RETAIL STORE (FOOD)","MARSHALLS","TORONTO, ON","M5B 1S8","YONGE ST","382 YONGE ST,TORONTO, ON,M5B 1S8",43.6590065,-79.3833435
"215","RETAIL STORE (FOOD)","FRUITEAO","TORONTO, ON","M5T 3K5","MCCAUL ST","109 MCCAUL ST,TORONTO, ON,M5T 3K5",43.6536772,-79.3908145
"216","RETAIL STORE (FOOD)","FORNO CULTURA","TORONTO, ON","M5V 1M5","KING ST W","609 KING ST W,TORONTO, ON,M5V 1M5",43.6441768,-79.400724
"217","RETAIL STORE (FOOD)","GINOS PIZZA & WING MACHINE","TORONTO, ON","M5T 2S8","BATHURST ST","399 BATHURST ST,TORONTO, ON,M5T 2S8",43.653567,-79.4054960448721
"218","RETAIL STORE (FOOD)","DOLLARAMA","TORONTO, ON","M5V 1M3","KING ST W","590 KING ST W,TORONTO, ON,M5V 1M3",43.6446536,-79.3997578
"219","RETAIL STORE (FOOD)","7-ELEVEN","TORONTO, ON","M5S 3A5","BAY ST","1033 BAY ST,TORONTO, ON,M5S 3A5",43.6659781,-79.3875905
"220","RETAIL STORE (FOOD)","OLYMPIC FOOD & CHEESE MART LTD","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735
"221","RETAIL STORE (FOOD)","7-ELEVEN","TORONTO, ON","M5H 2W9","BAY ST","372 BAY ST,TORONTO, ON,M5H 2W9",43.6509578,-79.3815175157483
"222","RETAIL STORE (FOOD)","LINDT & SPRUNGLI (CANADA)","TORONTO, ON","M5X 1A9","KING ST W","130 KING ST W,TORONTO, ON,M5X 1A9",43.64841795,-79.3832424528398
"223","RETAIL STORE (FOOD)","EAT CANTEEN","TORONTO, ON","M5K 1A1","WELLINGTON ST W","100 WELLINGTON ST W,TORONTO, ON,M5K 1A1",43.647349,-79.3826485
"224","RETAIL STORE (FOOD)","HANG HING HONG FOODS","TORONTO, ON","M5T 1G7","DUNDAS ST W","430 DUNDAS ST W,TORONTO, ON,M5T 1G7",43.653586,-79.395415
"225","RETAIL STORE (FOOD)","99 PHARMACY","TORONTO, ON","M5T 1G7","DUNDAS ST W","436 DUNDAS ST W,TORONTO, ON,M5T 1G7",43.65351,-79.3957876666667
"226","RETAIL STORE (FOOD)","7-ELEVEN STORE #36976H","TORONTO, ON","M5B 1L2","CARLTON ST","1 CARLTON ST,TORONTO, ON,M5B 1L2",43.6612168,-79.3828093
"227","RETAIL STORE (FOOD)","BBQ EXPRESS","TORONTO, ON","M5R 2A7","BAY ST","1240 BAY ST,TORONTO, ON,M5R 2A7",43.6703246,-79.3903555
"228","RETAIL STORE (FOOD)","M & Q CONVENIENCE","TORONTO, ON","M5B 1S8","YONGE ST","384 YONGE ST,TORONTO, ON,M5B 1S8",43.65929935,-79.3830127214071
"229","RETAIL STORE (FOOD)","DOLLARAMA #874","TORONTO, ON","M5A 3A1","PARLIAMENT ST","425 PARLIAMENT ST,TORONTO, ON,M5A 3A1",43.6626675,-79.3670976
"230","RETAIL STORE (FOOD)","SOUP NUTSY","TORONTO, ON","M5V 3C7","WELLINGTON ST W","200 WELLINGTON ST W,TORONTO, ON,M5V 3C7",43.645944,-79.387904
"231","RETAIL STORE (FOOD)","HARD HAT CAFE","TORONTO, ON","M5S 3G4","KING'S COLLEGE RD","10 KING'S COLLEGE RD,TORONTO, ON,M5S 3G4",43.6599999,-79.3952693
"232","RETAIL STORE (FOOD)","SHOPPERS DRUG MART #1441","TORONTO, ON","M5H 2R2","BAY ST","333 BAY ST,TORONTO, ON,M5H 2R2",43.6502975,-79.3804773504838
"233","RETAIL STORE (FOOD)","BAGEL & CO","TORONTO, ON","M5H 1T1","ADELAIDE ST W","120 ADELAIDE ST W,TORONTO, ON,M5H 1T1",43.6498399,-79.3829534
"234","RETAIL STORE (FOOD)","SOMA CHOCOLATE","TORONTO, ON","M5A 3C4","TANK HOUSE LANE","32 TANK HOUSE LANE,TORONTO, ON,M5A 3C4",43.6507062,-79.3582501
"235","RETAIL STORE (FOOD)","YOUNG CENTRE CAFE","TORONTO, ON","M5A 3C4","TANK HOUSE LANE","50 TANK HOUSE LANE,TORONTO, ON,M5A 3C4",43.6508743,-79.3576622
"236","RETAIL STORE (FOOD)","TIM HORTONS","TORONTO, ON","M5B 2G9","DUNDAS ST E","10 DUNDAS ST E,TORONTO, ON,M5B 2G9",43.6570352,-79.3804595895349
"237","RETAIL STORE (FOOD)","GATEWAY NEWSTANDS","TORONTO, ON","M5J 2T3","BAY ST","181 BAY ST,TORONTO, ON,M5J 2T3",43.6465062,-79.3786735
"238","RETAIL STORE (FOOD)","ALMOND BUTTERFLY BAKERY","TORONTO, ON","M5S 1G6","HARBORD ST","100 HARBORD ST,TORONTO, ON,M5S 1G6",43.6629196,-79.4034116
"239","RETAIL STORE (FOOD)","PARISCO MARKET","TORONTO, ON","M5V 4A2","FORT YORK BLVD","215 FORT YORK BLVD,TORONTO, ON,M5V 4A2",43.63635565,-79.4048107230343
"240","RETAIL STORE (FOOD)","T & T SUSHI BAR","TORONTO, ON","M5B 1S1","YONGE ST","3501 YONGE ST,TORONTO, ON,M5B 1S1",43.7386047,-79.4023179
"241","RETAIL STORE (FOOD)","VILLAGE'S MINI-MARKET","TORONTO, ON","M5A 4J6","THE ESPLANADE","252 THE ESPLANADE,TORONTO, ON,M5A 4J6",43.649842,-79.364212
"242","RETAIL STORE (FOOD)","BUNNER'S","TORONTO, ON","M5T 2M1","AUGUSTA AVE","244 AUGUSTA AVE,TORONTO, ON,M5T 2M1",43.6555183,-79.4026076
"243","RETAIL STORE (FOOD)","RUBE'S RICE","TORONTO, ON","M5E 1C2","FRONT ST E","91 FRONT ST E,TORONTO, ON,M5E 1C2",43.649111,-79.37197
"244","RETAIL STORE (FOOD)","THE TEN SPOT","TORONTO, ON","M5S 1Y2","BLOOR ST W","497 BLOOR ST W,TORONTO, ON,M5S 1Y2",43.6656908,-79.408015
"245","RETAIL STORE (FOOD)","FAST FRESH FOODS LEASING","TORONTO, ON","M5H 1T1","ADELAIDE ST W","120 ADELAIDE ST W,TORONTO, ON,M5H 1T1",43.6498399,-79.3829534
"246","RETAIL STORE (FOOD)","GATEWAY NEWSTANDS","TORONTO, ON","M5G 1Z4","GERRARD ST W","33 GERRARD ST W,TORONTO, ON,M5G 1Z4",43.6585684,-79.3837319
"247","RETAIL STORE (FOOD)","SHANGHAI 360","TORONTO, ON","M5J 2N8","BAY ST","20 BAY ST,TORONTO, ON,M5J 2N8",43.6416849,-79.3778218
"248","RETAIL STORE (FOOD)","KUPFERT & KIM","TORONTO, ON","M5J 2T3","BAY ST","181 BAY ST,TORONTO, ON,M5J 2T3",43.6465062,-79.3786735
"249","RETAIL STORE (FOOD)","MUCHO BURRITO","TORONTO, ON","M5B 2H1","YONGE ST","220 YONGE ST,TORONTO, ON,M5B 2H1",43.6541457,-79.3807927664679
"250","RETAIL STORE (FOOD)","COLLEGE STREET CAFE","TORONTO, ON","M5T 1R8","COLLEGE ST","250 COLLEGE ST,TORONTO, ON,M5T 1R8",43.6590669,-79.3994125995288
"251","RETAIL STORE (FOOD)","GUMTI CONVENIENCE","TORONTO, ON","M5V 2L1","SPADINA AVE","119 SPADINA AVE,TORONTO, ON,M5V 2L1",43.6471011,-79.3952288525066
"252","RETAIL STORE (FOOD)","THE ED MIRVISH THEATRE","TORONTO, ON","M5B 1V8","VICTORIA ST","244 VICTORIA ST,TORONTO, ON,M5B 1V8",43.65522095,-79.379498080273
"253","RETAIL STORE (FOOD)","CLARA'S TEA","TORONTO, ON","M5B 1S8","YONGE ST","384 YONGE ST,TORONTO, ON,M5B 1S8",43.65929935,-79.3830127214071
"254","RETAIL STORE (FOOD)","BULK BARN","TORONTO, ON","M5S 1Y2","BLOOR ST W","503 BLOOR ST W,TORONTO, ON,M5S 1Y2",43.6655691,-79.4082588
"255","RETAIL STORE (FOOD)","TIM HORTON'S","TORONTO, ON","M5H 1T1","ADELAIDE ST W","120 ADELAIDE ST W,TORONTO, ON,M5H 1T1",43.6498399,-79.3829534
"256","RETAIL STORE (FOOD)","STARBUCKS COFFEE #22866","TORONTO, ON","M5S 2W7","BLOOR ST W","110 BLOOR ST W,TORONTO, ON,M5S 2W7",43.6696732,-79.392085
"257","RETAIL STORE (FOOD)","A & W","TORONTO, ON","M5J 2N8","BAY ST","20 BAY ST,TORONTO, ON,M5J 2N8",43.6416849,-79.3778218
"258","RETAIL STORE (FOOD)","STUDENT CENTRE - STARBUCKS","TORONTO, ON","M5B 1S1","YONGE ST","341 YONGE ST,TORONTO, ON,M5B 1S1",43.657657,-79.3810926
"259","RETAIL STORE (FOOD)","RUBY THAI","TORONTO, ON","M5X 1B1","KING ST W","100 KING ST W,TORONTO, ON,M5X 1B1",43.6487681,-79.3816917928303
"260","RETAIL STORE (FOOD)","KUPFERT & KIM","TORONTO, ON","M5V 3C7","WELLINGTON ST W","200 WELLINGTON ST W,TORONTO, ON,M5V 3C7",43.645944,-79.387904
"261","RETAIL STORE (FOOD)","ST LAWRENCE SMOKE & GIFT","TORONTO, ON","M5E 1C3","FRONT ST E","93 FRONT ST E,TORONTO, ON,M5E 1C3",43.649213,-79.371735
"262","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M5V 2B5","QUEEN ST W","524 QUEEN ST W,TORONTO, ON,M5V 2B5",43.6477524,-79.402265
"263","RETAIL STORE (FOOD)","SECOND CUP","TORONTO, ON","M5G 2C8","BAY ST","777 BAY ST,TORONTO, ON,M5G 2C8",43.6597907,-79.3849782
"264","RETAIL STORE (FOOD)","TIM HORTONS # 6010","TORONTO, ON","M5X 1B1","KING ST W","100 KING ST W,TORONTO, ON,M5X 1B1",43.6487681,-79.3816917928303
"265","RETAIL STORE (FOOD)","Z-TECA GOURMET BURRITOS","TORONTO, ON","M5X 1A9","KING ST W","130 KING ST W,TORONTO, ON,M5X 1A9",43.64841795,-79.3832424528398
"266","RETAIL STORE (FOOD)","HAPPY FRUIT BUBBLE TEA","TORONTO, ON","M5B 2G9","DUNDAS ST E","10 DUNDAS ST E,TORONTO, ON,M5B 2G9",43.6570352,-79.3804595895349
"267","RETAIL STORE (FOOD)","TTB TRADING CO 2015","TORONTO, ON","M5T 1T1","COLLEGE ST","415 COLLEGE ST,TORONTO, ON,M5T 1T1",43.6564907,-79.4067757
"268","RETAIL STORE (FOOD)","T & T SUSHI BAR","TORONTO, ON","M5E 1Z2","LOWER JARVIS ST","10 LOWER JARVIS ST,TORONTO, ON,M5E 1Z2",43.6438465,-79.3698452
"269","RETAIL STORE (FOOD)","GATEWAY NEWSTANDS","TORONTO, ON","M5B 2H4","YONGE ST","444 YONGE ST,TORONTO, ON,M5B 2H4",43.66056235,-79.3834490593208
"270","RETAIL STORE (FOOD)","THE ORGANIC PRESS","TORONTO, ON","M5T 2M1","AUGUSTA AVE","257 AUGUSTA AVE,TORONTO, ON,M5T 2M1",43.6554314,-79.4022212
"271","RETAIL STORE (FOOD)","FRESHII","TORONTO, ON","M5H 3Y2","KING ST W","40 KING ST W,TORONTO, ON,M5H 3Y2",43.64949675,-79.3795651438561
"272","RETAIL STORE (FOOD)","ANGEL @ AURA","TORONTO, ON","M5B 1S8","YONGE ST","384 YONGE ST,TORONTO, ON,M5B 1S8",43.65929935,-79.3830127214071
"273","RETAIL STORE (FOOD)","SCHMALTZ APPETIZING","TORONTO, ON","M5R 1V9","DUPONT ST","414 DUPONT ST,TORONTO, ON,M5R 1V9",43.6738788,-79.4117405417354
"274","RETAIL STORE (FOOD)","VILLA MADINA","TORONTO, ON","M5J 2R8","BAY ST","10 BAY ST,TORONTO, ON,M5J 2R8",43.6412252,-79.3775798113325
"275","RETAIL STORE (FOOD)","GATEWAY NEWSTANDS #491","TORONTO, ON","M5H 3T9","KING ST W","121 KING ST W,TORONTO, ON,M5H 3T9",43.6476852,-79.3829683711884
"276","RETAIL STORE (FOOD)","THE CASABLANCA TOBACCONIST","TORONTO, ON","M5E 1J8","YONGE ST","67 YONGE ST,TORONTO, ON,M5E 1J8",43.64874655,-79.377421167623
"277","RETAIL STORE (FOOD)","SUSHI SHOP","TORONTO, ON","M5S 1B2","GRENVILLE ST","76 GRENVILLE ST,TORONTO, ON,M5S 1B2",43.66173045,-79.3875392296137
"278","RETAIL STORE (FOOD)","BOOSTER JUICE","TORONTO, ON","M5J 1E6","FRONT ST W","71 FRONT ST W,TORONTO, ON,M5J 1E6",43.6454993,-79.3813327
"279","RETAIL STORE (FOOD)","GRANGE GREEN FARMS","TORONTO, ON","M5T 3K5","MCCAUL ST","109 MCCAUL ST,TORONTO, ON,M5T 3K5",43.6536772,-79.3908145
"280","RETAIL STORE (FOOD)","EUROPEAN DELIGHT","TORONTO, ON","M5E 1C2","FRONT ST E","91 FRONT ST E,TORONTO, ON,M5E 1C2",43.649111,-79.37197
